TIME_UTC                 BISX        BISY       BISZ       BIST         BOSX      BOSY       BOSZ       BOST      dBX        dBY        dBZ        dBT                                                 
2006-06-09T01:43:24.919   -590.384   -631.218   1801.571   1998.161     10.544    112.140    136.882    177.266   -600.928   -743.358   1664.689   1919.605
2006-06-09T01:43:24.927   -589.472   -627.323   1798.111   1993.543     10.570    113.068    135.860    177.071   -600.042   -740.391   1662.250   1916.065
2006-06-09T01:43:24.935   -591.936   -627.230   1796.632   1992.911      9.677    112.647    136.092    176.930   -601.613   -739.878   1660.540   1914.876
2006-06-09T01:43:24.943   -591.856   -631.710   1802.071   1999.202     10.006    111.804    137.554    177.542   -601.862   -743.514   1664.517   1919.809
2006-06-09T01:43:24.951   -589.056   -630.536   1801.457   1997.450     10.933    112.311    136.834    177.361   -599.989   -742.847   1664.623   1919.056
2006-06-09T01:43:24.958   -589.696   -626.285   1795.395   1990.834     10.279    112.989    135.484    176.715   -599.975   -739.274   1659.911   1913.583
2006-06-09T01:43:24.966   -593.120   -628.519   1798.264   1995.139      9.513    112.517    136.564    177.201   -602.633   -741.036   1661.700   1916.650
2006-06-09T01:43:24.974   -590.976   -632.615   1804.592   2001.501     10.424    111.863    138.017    177.963   -601.400   -744.478   1666.574   1921.822
2006-06-09T01:43:24.982   -588.240   -628.994   1798.739   1994.273     10.922    112.496    136.299    177.065   -599.162   -741.489   1662.441   1916.380
2006-06-09T01:43:24.990   -590.688   -625.893   1794.041   1989.783      9.881    112.769    135.300    176.411   -600.569   -738.662   1658.740   1912.518
2006-06-09T01:43:24.998   -593.568   -630.603   1801.777   1999.096      9.836    112.042    137.466    177.615   -603.404   -742.645   1664.311   1919.778
2006-06-09T01:43:25.005   -589.392   -632.602   1804.218   2000.693     10.948    111.991    137.817    177.919   -600.340   -744.593   1666.401   1921.384
2006-06-09T01:43:25.013   -588.128   -626.625   1794.972   1990.095     10.589    112.883    135.324    176.542   -598.717   -739.507   1659.648   1913.051
2006-06-09T01:43:25.021   -592.448   -626.370   1795.741   1991.989      9.474    112.822    135.885    176.871   -601.922   -739.192   1659.856   1914.116
2006-06-09T01:43:25.029   -593.280   -632.473   1805.497   2002.953     10.047    111.843    138.482    178.289   -603.327   -744.316   1667.015   1922.745
2006-06-09T01:43:25.037   -588.384   -631.123   1801.324   1997.318     10.847    112.114    137.026    177.379   -599.231   -743.237   1664.298   1918.689
2006-06-09T01:43:25.044   -588.608   -625.524   1793.026   1988.136     10.309    112.916    135.028    176.320   -598.917   -738.440   1657.998   1911.270
2006-06-09T01:43:25.052   -593.872   -628.637   1799.450   1996.469      9.580    112.330    137.067    177.475   -603.452   -740.968   1662.383   1917.473
2006-06-09T01:43:25.060   -592.432   -633.442   1806.178   2003.623     10.369    111.609    138.585    178.241   -602.801   -745.051   1667.593   1923.366
2006-06-09T01:43:25.068   -586.768   -628.742   1797.615   1992.745     11.109    112.322    136.122    176.830   -597.877   -741.064   1661.493   1914.991
2006-06-09T01:43:25.076   -589.776   -625.981   1793.845   1989.364     10.254    112.653    135.420    176.449   -600.030   -738.635   1658.425   1912.065
2006-06-09T01:43:25.083   -595.008   -631.030   1802.885   2000.657      9.708    112.022    137.875    177.912   -604.716   -743.052   1665.011   1920.955
2006-06-09T01:43:25.091   -590.384   -632.402   1804.238   2000.940     10.647    111.824    137.753    177.747   -601.031   -744.226   1666.485   1921.532
2006-06-09T01:43:25.099   -585.984   -627.296   1794.770   1989.491     10.994    112.502    135.402    176.384   -596.978   -739.798   1659.367   1912.376
2006-06-09T01:43:25.107   -592.384   -627.346   1796.089   1992.591      9.800    112.459    136.004    176.749   -602.184   -739.805   1660.086   1914.634
2006-06-09T01:43:25.115   -595.088   -631.863   1804.658   2002.541      9.787    111.987    137.946    177.950   -604.875   -743.850   1666.712   1922.788
2006-06-09T01:43:25.123   -587.344   -630.779   1801.513   1997.074     10.992    112.125    137.017    177.389   -598.336   -742.904   1664.496   1918.452
2006-06-09T01:43:25.130   -587.376   -627.019   1793.848   1988.983     10.670    112.360    135.466    176.323   -598.046   -739.379   1658.381   1911.693
2006-06-09T01:43:25.138   -594.816   -628.949   1798.956   1996.403      9.634    112.248    136.571    177.043   -604.450   -741.197   1662.385   1917.878
2006-06-09T01:43:25.146   -592.544   -631.795   1804.921   2002.002     10.469    112.030    137.930    178.003   -603.013   -743.825   1666.991   1922.436
2006-06-09T01:43:25.154   -585.280   -629.338   1798.663   1993.441     11.432    112.111    136.545    177.043   -596.712   -741.450   1662.118   1915.320
2006-06-09T01:43:25.162   -590.496   -627.235   1794.227   1990.316     10.222    112.366    135.539    176.356   -600.718   -739.601   1658.688   1912.882
2006-06-09T01:43:25.169   -594.944   -629.798   1801.658   1999.143      9.973    112.342    137.019    177.467   -604.917   -742.139   1664.638   1920.343
2006-06-09T01:43:25.177   -589.072   -631.208   1803.918   1999.887     11.108    112.266    137.746    178.047   -600.180   -743.474   1666.172   1920.703
2006-06-09T01:43:25.185   -586.464   -628.452   1796.047   1991.149     11.053    112.332    135.978    176.722   -597.517   -740.783   1660.069   1913.535
2006-06-09T01:43:25.193   -592.672   -627.668   1796.121   1992.807     10.232    112.446    135.867    176.660   -602.904   -740.114   1660.254   1915.125
2006-06-09T01:43:25.201   -592.720   -630.308   1803.759   2000.538     10.628    112.593    137.555    178.078   -603.348   -742.902   1666.204   1921.502
2006-06-09T01:43:25.208   -587.632   -630.061   1801.485   1996.907     11.063    112.379    137.378    177.832   -598.695   -742.440   1664.107   1918.047
2006-06-09T01:43:25.216   -588.992   -627.975   1794.794   1990.616     10.583    112.387    135.907    176.673   -599.575   -740.362   1658.888   1912.991
2006-06-09T01:43:25.224   -592.592   -629.187   1799.635   1996.429     10.431    112.407    136.803    177.367   -603.023   -741.595   1662.832   1917.970
2006-06-09T01:43:25.232   -590.960   -630.327   1803.769   2000.032     10.785    112.476    137.747    178.161   -601.745   -742.803   1666.022   1920.803
2006-06-09T01:43:25.240   -588.304   -629.234   1798.307   1993.977     10.746    112.213    136.682    177.170   -599.050   -741.447   1661.625   1915.620
2006-06-09T01:43:25.248   -590.080   -628.752   1796.427   1992.655     10.775    112.124    136.154    176.708   -600.855   -740.876   1660.274   1914.793
2006-06-09T01:43:25.255   -591.520   -629.899   1801.996   1998.464     10.842    112.490    137.211    177.759   -602.362   -742.389   1664.786   1919.764
2006-06-09T01:43:25.263   -590.480   -629.027   1800.860   1996.857     10.573    112.611    136.987    177.647   -601.053   -741.638   1663.873   1918.271
2006-06-09T01:43:25.271   -588.976   -629.031   1796.854   1992.801     10.776    112.132    136.234    176.775   -599.752   -741.163   1660.620   1914.859
2006-06-09T01:43:25.279   -589.952   -630.207   1799.605   1995.942     11.064    112.123    136.801    177.225   -601.016   -742.330   1662.804   1917.600
2006-06-09T01:43:25.287   -591.248   -629.161   1801.150   1997.388     10.673    112.760    136.739    177.557   -601.921   -741.921   1664.411   1919.119
2006-06-09T01:43:25.294   -590.368   -628.002   1797.807   1993.748     10.499    112.533    136.195    176.983   -600.867   -740.535   1661.612   1915.826
2006-06-09T01:43:25.302   -588.880   -630.422   1798.800   1994.967     11.017    111.900    136.697    177.000   -599.897   -742.323   1662.104   1916.640
2006-06-09T01:43:25.310   -590.272   -630.337   1801.078   1997.405     11.030    112.356    136.794    177.365   -601.302   -742.694   1664.284   1919.114
2006-06-09T01:43:25.318   -590.976   -627.015   1798.037   1993.825     10.571    113.100    135.820    177.061   -601.547   -740.114   1662.217   1916.401
2006-06-09T01:43:25.326   -590.032   -628.719   1797.963   1994.015     10.710    112.366    136.386    177.037   -600.742   -741.086   1661.577   1915.969
2006-06-09T01:43:25.333   -589.216   -631.833   1801.532   1997.976     11.169    111.896    137.305    177.477   -600.385   -743.729   1664.228   1919.179
2006-06-09T01:43:25.341   -590.480   -628.547   1799.374   1995.365     11.087    112.939    136.124    177.222   -601.567   -741.486   1663.250   1917.833
2006-06-09T01:43:25.349   -590.208   -626.113   1796.134   1991.597     10.644    113.137    135.580    176.905   -600.852   -739.250   1660.553   1914.406
2006-06-09T01:43:25.357   -590.400   -630.674   1800.693   1997.203     10.769    112.196    137.394    177.711   -601.169   -742.871   1663.299   1918.287
2006-06-09T01:43:25.365   -590.032   -631.519   1802.305   1998.814     11.036    112.292    137.242    177.670   -601.068   -743.812   1665.063   1920.149
2006-06-09T01:43:25.372   -589.680   -626.605   1796.562   1991.982     10.852    113.155    135.524    176.886   -600.532   -739.759   1661.038   1914.923
2006-06-09T01:43:25.380   -590.272   -627.665   1797.104   1992.980     10.537    112.476    136.275    177.011   -600.809   -740.141   1660.829   1914.976
2006-06-09T01:43:25.388   -591.344   -632.474   1803.218   2000.326     10.664    111.575    137.776    177.609   -602.008   -744.049   1665.441   1920.864
2006-06-09T01:43:25.396   -589.344   -630.138   1800.035   1996.128     11.416    112.416    136.306    177.051   -600.760   -742.554   1663.729   1918.410
2006-06-09T01:43:25.404   -587.856   -626.063   1794.973   1989.839     11.328    113.003    135.203    176.573   -599.184   -739.066   1659.770   1913.133
2006-06-09T01:43:25.412   -592.064   -629.039   1799.378   1995.994     10.430    112.367    136.891    177.410   -602.494   -741.407   1662.487   1917.432
2006-06-09T01:43:25.419   -591.440   -632.394   1803.874   2000.922     10.987    111.957    137.665    177.783   -602.427   -744.352   1666.209   1921.778
2006-06-09T01:43:25.427   -586.944   -628.407   1797.809   1992.866     11.767    112.669    135.970    176.977   -598.711   -741.077   1661.839   1915.557
2006-06-09T01:43:25.435   -589.088   -626.312   1794.865   1990.184     10.748    112.846    135.492    176.657   -599.836   -739.158   1659.373   1913.028
2006-06-09T01:43:25.443   -594.112   -630.559   1801.715   1999.188     10.192    112.143    137.314    177.581   -604.304   -742.702   1664.401   1920.161
2006-06-09T01:43:25.451   -589.280   -632.074   1803.052   1999.441     11.465    112.142    137.225    177.590   -600.745   -744.216   1665.826   1920.867
2006-06-09T01:43:25.458   -585.952   -627.280   1795.681   1990.299     11.537    112.725    135.435    176.586   -597.489   -740.004   1660.247   1913.379
2006-06-09T01:43:25.466   -592.144   -626.848   1795.706   1992.018     10.124    112.577    135.684    176.596   -602.268   -739.425   1660.023   1914.459
2006-06-09T01:43:25.474   -593.744   -632.028   1803.820   2001.439     10.637    111.760    137.625    177.607   -604.381   -743.789   1666.196   1922.162
2006-06-09T01:43:25.482   -586.032   -631.504   1801.442   1996.853     12.076    111.947    136.824    177.197   -598.108   -743.451   1664.618   1918.699
2006-06-09T01:43:25.490   -587.360   -626.315   1793.386   1988.340     11.148    112.577    134.867    176.031   -598.508   -738.891   1658.520   1911.769
2006-06-09T01:43:25.497   -594.400   -628.225   1797.726   1994.943     10.219    112.278    136.011    176.663   -604.619   -740.503   1661.715   1917.083
2006-06-09T01:43:25.505   -590.544   -633.475   1805.531   2002.492     11.626    111.633    137.904    177.805   -602.170   -745.108   1667.627   1923.220
2006-06-09T01:43:25.513   -584.880   -629.447   1798.213   1992.952     12.075    112.227    135.945    176.697   -596.955   -741.675   1662.268   1915.613
2006-06-09T01:43:25.521   -590.144   -625.472   1792.536   1988.133     10.929    112.744    134.659    175.965   -601.073   -738.216   1657.877   1911.755
2006-06-09T01:43:25.529   -593.728   -630.636   1801.794   1999.169     10.883    111.969    137.081    177.332   -604.611   -742.605   1664.713   1920.491
2006-06-09T01:43:25.537   -587.952   -633.103   1805.107   2001.229     11.967    111.774    137.752    177.798   -599.919   -744.877   1667.355   1922.191
2006-06-09T01:43:25.544   -585.856   -627.087   1794.338   1988.998     11.811    112.524    135.026    176.162   -597.667   -739.611   1659.312   1912.471
2006-06-09T01:43:25.552   -591.968   -627.055   1794.569   1991.005     10.878    112.369    135.218    176.151   -602.846   -739.424   1659.351   1914.057
2006-06-09T01:43:25.560   -592.368   -632.626   1805.237   2002.497     11.327    111.794    137.864    177.856   -603.695   -744.420   1667.373   1923.211
2006-06-09T01:43:25.568   -586.480   -630.772   1801.382   1996.700     12.062    112.043    136.632    177.109   -598.542   -742.815   1664.750   1918.703
2006-06-09T01:43:25.576   -587.344   -626.251   1792.043   1987.103     11.570    112.467    134.586    175.773   -598.914   -738.718   1657.457   1910.907
2006-06-09T01:43:25.583   -592.320   -629.377   1799.025   1995.858     11.097    112.162    136.433    176.968   -603.417   -741.539   1662.592   1917.864
2006-06-09T01:43:25.591   -591.088   -632.120   1805.394   2002.101     11.525    112.028    137.713    177.899   -602.613   -744.148   1667.681   1923.034
2006-06-09T01:43:25.599   -585.840   -628.607   1796.924   1991.806     11.972    112.270    135.665    176.502   -597.812   -740.877   1661.259   1914.696
2006-06-09T01:43:25.607   -588.688   -627.573   1793.755   1989.462     11.579    112.219    135.265    176.136   -600.267   -739.792   1658.489   1912.642
2006-06-09T01:43:25.615   -592.976   -630.582   1802.623   1999.676     11.026    112.204    137.058    177.472   -604.002   -742.787   1665.565   1921.109
2006-06-09T01:43:25.622   -589.664   -630.269   1802.356   1998.357     11.544    112.396    136.874    177.484   -601.208   -742.665   1665.482   1920.113
2006-06-09T01:43:25.630   -585.824   -628.271   1794.637   1989.632     11.873    112.145    135.489    176.280   -597.697   -740.416   1659.149   1912.650
2006-06-09T01:43:25.638   -590.656   -629.124   1797.228   1993.665     11.159    112.112    135.921    176.545   -601.815   -741.236   1661.307   1916.130
