seed,boom_length,rmse_ica,rmse_mssa,rmse_ness,rmse_picog,rmse_sheinker,rmse_ream,rmse_ubss,rmse_waicup,rmse_b1,rmse_b2,corr_ica,corr_mssa,corr_ness,corr_picog,corr_sheinker,corr_ream,corr_ubss,corr_waicup,corr_b1,corr_b2,snr_ica,snr_mssa,snr_ness,snr_picog,snr_sheinker,snr_ream,snr_ubss,snr_waicup,snr_b1,snr_b2
19,560,[27.73803675 50.43533622 12.78567566],[18.11924442 20.13901813  0.86576652],[18.21766064  0.08008132  0.06856429],[ 76.90094335 191.21611132  61.73045502],[171.99792518 305.76309098  34.93333092],[0.11221254 0.16583864 0.15147927],[0.20955169 0.43735711 0.08341844],[ 6.55991052 14.49237655  1.99399341],[0.11221254 0.16583864 0.15147927],[0.31253357 0.71192177 0.86970859],[0.99340541 0.97511785 0.9763884 ],[0.99717976 0.99619517 0.99989113],[0.9976682  0.99999996 0.99999937],[0.96037556 0.87143419 0.706259  ],[0.87920961 0.75557894 0.88399043],[0.9999999  0.99999981 0.99999666],[0.99999968 0.99999874 0.99999907],[0.99963865 0.99797988 0.99949518],[0.9999999  0.99999981 0.99999666],[0.99999931 0.99999669 0.9998939 ],[18.77790659 12.99476709 13.15852292],[22.4766193  20.96869964 36.54498081],[22.42956882 68.97884118 58.57103696],[ 9.92078762  1.41897586 -0.51699298],[ 2.92895681 -2.6582357   4.42819663],[66.63859283 62.6557511  51.68593254],[61.21359771 54.23274169 56.86775514],[31.30146267 23.82667331 29.29852219],[66.63859283 62.6557511  51.68593254],[57.74148738 50.00082005 36.5055214 ]
19,550,[27.7473645  50.43755003 12.78670748],[18.11894531 20.14014805  0.86194575],[3.72700564 0.08649135 0.07191798],[ 78.00009695 193.74846169  61.65750425],[172.92464134 306.04412904  35.1363723 ],[0.11743676 0.17283738 0.15782278],[0.21609117 0.45317201 0.12445509],[ 6.54514718 14.51548035  1.99858531],[0.11743676 0.17283738 0.15782278],[0.32082488 0.7366625  0.90357171],[0.99340095 0.9751151  0.97638682],[0.9971799  0.99619418 0.99989232],[0.99990506 0.99999995 0.99999931],[0.95939522 0.86960663 0.70629462],[0.87911618 0.75525146 0.88309618],[0.99999989 0.9999998  0.99999637],[0.99999966 0.99999865 0.99999785],[0.99964021 0.99797316 0.99949296],[0.99999989 0.9999998  0.99999637],[0.99999927 0.99999645 0.99988552],[18.77498619 12.99438584 13.15782198],[22.47676269 20.96821232 36.58339791],[36.21221997 68.31001245 58.15624743],[ 9.79751812  1.30470024 -0.50672225],[ 2.8822833  -2.66621555  4.37785818],[66.24333963 62.29671208 51.32960265],[60.94668039 53.92420394 53.3927436 ],[31.32103263 23.81283726 29.27854275],[66.24333963 62.29671208 51.32960265],[57.5140601  49.70409423 36.1737441 ]
19,540,[25.44662095 44.18842141 14.15726775],[18.11863743 20.14133957  0.85511159],[2.14588826 0.09357424 0.07547759],[ 79.15030899 196.41355062  61.58395607],[173.88026238 306.31415738  35.3427756 ],[0.12299202 0.18023816 0.16452738],[0.22288824 0.46977409 0.0944343 ],[ 6.52926797 14.53882623  2.00342591],[0.12299202 0.18023816 0.16452738],[0.32934587 0.76258529 0.93920784],[0.99447907 0.98067162 0.9732563 ],[0.99718004 0.99619313 0.99989419],[0.99996869 0.99999994 0.99999924],[0.95835588 0.86768785 0.70629656],[0.87905202 0.75491238 0.88218829],[0.99999988 0.99999978 0.99999606],[0.99999964 0.99999855 0.99999882],[0.99964189 0.99796635 0.99949061],[0.99999988 0.99999978 0.99999606],[0.99999924 0.9999962  0.99987635],[19.52681856 14.14329576 12.27340767],[22.47691028 20.96769847 36.65254069],[41.00727891 67.62633973 57.73663635],[ 9.67036868  1.18603657 -0.49635509],[ 2.83441523 -2.67387589  4.32698352],[65.84188214 61.93253038 50.96823291],[60.67767796 53.61168421 55.79040101],[31.34213111 23.79887859 29.25753084],[65.84188214 61.93253038 50.96823291],[57.28637653 49.40369707 35.83776242]
19,530,[25.44330764 44.19023769 14.15792532],[18.11832062 20.13638392  0.85101435],[1.54191896 0.10141888 0.07925845],[ 80.35386665 199.217809    61.51000976],[174.86239984 306.5717936   35.55270322],[0.12890504 0.18807048 0.17161927],[0.22995451 0.48721408 0.30147061],[ 6.51208272 14.56239675  2.00853753],[0.12890504 0.18807048 0.17161927],[0.33809919 0.78976315 0.9767323 ],[0.99448064 0.98066969 0.97326063],[0.99718019 0.99619465 0.99989543],[0.99998389 0.99999993 0.99999916],[0.95725362 0.86567482 0.70625844],[0.87902297 0.75456109 0.88126611],[0.99999987 0.99999976 0.99999571],[0.99999962 0.99999845 0.99998745],[0.99964371 0.99795946 0.99948814],[0.99999987 0.99999976 0.99999571],[0.9999992  0.99999593 0.99986632],[19.52794959 14.14293875 12.27300424],[22.47706216 20.96983584 36.69425891],[43.87819001 66.92708911 57.31208533],[ 9.53928537  1.06290231 -0.48591933],[ 2.78549228 -2.68117839  4.27554404],[65.43402271 61.56305295 50.60167543],[60.4065822  53.29506895 45.70809692],[31.3650228  23.78480832 29.23539756],[65.43402271 61.56305295 50.60167543],[57.05853844 49.09952822 35.4974856 ]
19,520,[25.44002066 44.19199099 14.15890021],[18.11799477 20.13771507  0.85036284],[1.2247809  0.11012861 0.08327723],[ 81.61295233 202.16745815  61.43591218],[175.86741777 306.8155202   35.76633314],[0.13520518 0.19636645 0.179127  ],[0.23730252 0.50554674 0.10902245],[ 6.49333518 14.58617175  2.01394486],[0.13520518 0.19636645 0.179127  ],[0.34708691 0.81827472 1.01626924],[0.99448219 0.9806678  0.97326416],[0.99718034 0.9961935  0.99989582],[0.99998987 0.99999992 0.99999907],[0.95608444 0.86356492 0.70617276],[0.87903582 0.754197   0.88032892],[0.99999986 0.99999974 0.99999533],[0.99999959 0.99999833 0.9999984 ],[0.99964571 0.99795249 0.99948552],[0.99999986 0.99999974 0.99999533],[0.99999916 0.99999563 0.99985533],[19.52907178 14.14259413 12.27240616],[22.47721837 20.96926167 36.70091113],[45.87825285 66.21146221 56.88247096],[ 9.4042392   0.93524049 -0.47544963],[ 2.73571323 -2.68808099  4.22350824],[65.01955414 61.18811966 50.2297756 ],[60.13337382 52.97423928 54.54267803],[31.39006454 23.77063904 29.21204508],[65.01955414 61.18811966 50.2297756 ],[56.83065615 48.79148284 35.15282093]
19,510,[25.43675477 44.19346908 14.16006831],[18.11765977 20.91801418  0.85294136],[1.03056153 0.11982402 0.08755211],[ 82.9295558  205.2682929   61.36196719],[176.89004818 307.04367115  35.98386073],[0.14192473 0.20516115 0.18708167],[0.24494554 0.52483146 0.12217735],[ 6.47267057 14.61012803  2.01967525],[0.14192473 0.20516115 0.18708167],[0.35631048 0.84820477 1.05795242],[0.99448375 0.98066611 0.97326736],[0.9971805  0.99592084 0.99989542],[0.99999284 0.9999999  0.99999898],[0.9548443  0.86135616 0.70603059],[0.87909838 0.75381946 0.87937592],[0.99999984 0.99999972 0.99999491],[0.99999957 0.9999982  0.99999791],[0.99964793 0.99794545 0.99948274],[0.99999984 0.99999972 0.99999491],[0.99999911 0.99999531 0.99984327],[19.53018691 14.14230362 12.27168961],[22.47737897 20.63905644 36.67461309],[47.37794245 65.4785876  56.44766446],[ 9.26523419  0.80302809 -0.4649889 ],[ 2.68535297 -2.6945375   4.17084144],[64.59825914 60.80756284 49.85237172],[59.85803027 52.64906831 53.55318254],[31.4177509  23.75638507 29.18736571],[64.59825914 60.80756284 49.85237172],[56.60284893 48.4794513  34.80367383]
20,600,[27.80738219 50.32121536  3.34777762],[4.19368462 9.82189117 0.88601813],[0.07156775 0.01676924 0.03098532],[ 54.55097871 156.78007424  75.4202012 ],[ 65.96244108 258.25927024   1.98487928],[0.05047971 0.07526914 0.15014025],[0.10474029 0.16986637 0.17034844],[ 5.40446362 12.8890375   3.12791754],[0.05047971 0.07526914 0.15014025],[0.16857526 0.26514121 0.60016231],[0.99336986 0.97525139 0.99850926],[0.99985545 0.99921566 0.99988397],[0.99999996 1.         0.99999986],[0.97858745 0.81077346 0.55607054],[0.96266232 0.6170563  0.99941908],[0.99999998 0.99999995 0.99999667],[0.99999991 0.99999976 0.99999572],[0.99975733 0.99841871 0.99869755],[0.99999998 0.99999995 0.99999667],[0.99999976 0.99999941 0.99994676],[18.75621885 13.01444307 24.79786455],[35.18750564 27.20556315 36.34414441],[70.54507326 82.55919913 65.46987747],[12.90337004  3.14364819 -2.25675715],[11.25348659 -1.19165289 29.33831461],[73.57708454 69.51712646 51.76305387],[67.2371452 62.4473172 50.6662332],[32.98436901 24.84505575 25.38789067],[73.57708454 69.51712646 51.76305387],[63.1035444  58.5799208  39.72762215]
20,590,[27.81010113 50.32162355  3.34695768],[4.19395995 9.82113063 0.88831583],[0.07340867 0.01753427 0.03226719],[ 53.89834548 154.73571987  75.30869189],[ 65.47209906 258.41157128   2.05161362],[0.05236174 0.07791428 0.15571806],[0.10783782 0.17469506 0.16079442],[ 5.40306525 12.88550155  3.1367049 ],[0.05236174 0.07791428 0.15571806],[0.17345916 0.27218432 0.61768291],[0.99336851 0.97525115 0.99851007],[0.99985542 0.99921587 0.99988337],[0.99999996 1.         0.99999985],[0.97907943 0.81448444 0.5579243 ],[0.96321439 0.616765   0.99937945],[0.99999998 0.99999995 0.99999642],[0.9999999  0.99999974 0.99999619],[0.99975745 0.99841966 0.9986905 ],[0.99999998 0.99999995 0.99999642],[0.99999975 0.99999937 0.99994361],[18.75536961 13.01437261 24.79999216],[35.18693539 27.20623575 36.3216486 ],[70.32447395 82.17171038 65.1177736 ],[13.00791229  3.25765391 -2.24390549],[11.31829568 -1.19677364 29.05108511],[73.25914035 69.21712446 51.44621706],[66.98399867 62.203853   51.16757713],[32.98661672 24.84743895 25.36352333],[73.25914035 69.21712446 51.44621706],[62.85547613 58.35220357 39.47768493]
20,580,[27.8128067  50.32205502  3.34615967],[4.19424921 9.82034106 0.88117918],[0.07534376 0.01834348 0.03361544],[ 53.23249123 152.64433768  75.18907963],[ 64.96256676 258.56233492   2.11948703],[0.05433925 0.08068458 0.16157492],[0.11106296 0.17971117 0.16609808],[ 5.4015886  12.88185586  3.14552376],[0.05433925 0.08068458 0.16157492],[0.17854292 0.279479   0.6358898 ],[0.99336717 0.97525088 0.99851086],[0.99985539 0.99921608 0.99988523],[0.99999995 1.         0.99999984],[0.97957596 0.81827987 0.5598348 ],[0.96378367 0.61647599 0.99933781],[0.99999998 0.99999994 0.99999614],[0.9999999  0.99999973 0.99999594],[0.99975758 0.99842065 0.99868341],[0.99999998 0.99999994 0.99999614],[0.99999973 0.99999934 0.99994024],[18.75452462 13.01429814 24.80206339],[35.18633635 27.20693408 36.39171209],[70.09847543 81.77982873 64.76221964],[13.11588515  3.37585152 -2.23009879],[11.38615745 -1.20183972 28.76838132],[72.93714809 68.91365517 51.12551759],[66.72803611 61.95796392 50.8857042 ],[32.98899089 24.84989679 25.33913719],[72.93714809 68.91365517 51.12551759],[62.60456839 58.12248193 39.22535946]
20,570,[27.81550789 50.32251021  3.34538207],[4.19455327 9.81952108 0.88125953],[0.07737872 0.01919999 0.03503419],[ 52.55346215 150.50574316  75.06117733],[ 64.43312427 258.71129914   2.18853019],[0.05641842 0.0835875  0.16772848],[0.11442213 0.18492412 0.25322869],[ 5.40002772 12.87809553  3.15436825],[0.05641842 0.0835875  0.16772848],[0.18383738 0.28703658 0.65481687],[0.99336583 0.9752506  0.99851163],[0.99985536 0.9992163  0.99988521],[0.99999995 1.         0.99999982],[0.98007667 0.82215893 0.56180271],[0.96437044 0.61618974 0.99929408],[0.99999997 0.99999994 0.99999584],[0.99999989 0.99999971 0.99999055],[0.99975771 0.99842166 0.9986763 ],[0.99999997 0.99999994 0.99999584],[0.99999972 0.9999993  0.99993663],[18.75368109 13.01421957 24.80408208],[35.18570669 27.20765936 36.39092004],[69.86698982 81.38344638 64.40315487],[13.22739433  3.49840405 -2.21531086],[11.45723717 -1.20684244 28.48994574],[72.61100208 68.60663847 50.80086037],[66.46922028 61.70959424 47.2227383 ],[32.99150118 24.85243265 25.31474874],[72.61100208 68.60663847 50.80086037],[62.35074453 57.89072063 38.97059944]
20,560,[27.81821369 50.32298965  3.34462348],[4.19487309 9.81866923 0.8814492 ],[0.07951972 0.02010716 0.03652784],[ 51.86132671 148.31980261  74.92480222],[ 63.88303285 258.85817861   2.25877498],[0.05860591 0.08663107 0.17419773],[0.11792318 0.19034335 0.24211368],[ 5.39837613 12.87421535  3.16323233],[0.05860591 0.08663107 0.17419773],[0.18935415 0.29486899 0.67450003],[0.99336449 0.9752503  0.99851239],[0.99985533 0.99921653 0.99988516],[0.99999995 1.         0.99999981],[0.98058113 0.82612055 0.56382865],[0.96497498 0.61590671 0.99924816],[0.99999997 0.99999994 0.99999552],[0.99999988 0.99999969 0.99999136],[0.99975785 0.99842271 0.99866916],[0.99999997 0.99999994 0.99999552],[0.9999997  0.99999927 0.99993276],[18.75283619 13.01413681 24.8060519 ],[35.18504445 27.2084129  36.38905078],[69.62992415 80.98245088 64.04051715],[13.34254852  3.62548272 -2.19951552],[11.53171045 -1.21177232 28.21553722],[72.28059254 68.29599148 50.47214674],[66.20743759 61.45871135 47.61261009],[32.99415817 24.85505011 25.29037478],[72.28059254 68.29599148 50.47214674],[62.0939246  57.65688359 38.71335714]
20,550,[27.82093271 50.32349404  3.34388264],[4.1952097  9.81778396 0.88780955],[0.0817734  0.02106867 0.03810112],[ 51.15617659 146.08643473  74.77977622],[ 63.31153577 259.00266267   2.33025451],[0.0609089  0.08982389 0.18100314],[0.12157403 0.19598032 0.28350946],[ 5.39662671 12.87020977  3.17210979],[0.0609089  0.08982389 0.18100314],[0.19510562 0.30298881 0.69497737],[0.99336314 0.97524999 0.99851313],[0.99985529 0.99921677 0.9998835 ],[0.99999994 1.         0.99999979],[0.98108891 0.83016334 0.5659132 ],[0.96559753 0.61562743 0.99919996],[0.99999997 0.99999993 0.99999516],[0.99999988 0.99999968 0.99998815],[0.999758   0.99842379 0.998662  ],[0.99999997 0.99999993 0.99999516],[0.99999968 0.99999923 0.99992862],[18.75198726 13.01404976 24.80797604],[35.18434748 27.20919608 36.3266003 ],[69.3871802  80.57672479 63.67424277],[13.46145941  3.7572677  -2.18268664],[11.609764   -1.21661908 27.94492943],[71.94580532 67.98162847 50.13927424],[65.94260473 61.20521626 46.24164547],[32.9969734  24.85775299 25.26603238],[71.94580532 67.98162847 50.13927424],[61.83402518 57.42093384 38.45358336]
20,540,[27.82367288 50.32402426  3.34315858],[4.19556421 9.81686363 0.88793474],[0.08414694 0.02208849 0.0397591 ],[ 50.43812771 143.80561185  74.62592645],[ 62.71785928 259.14441291   2.40300323],[0.06333517 0.09317518 0.1881668 ],[0.12538268 0.20184582 0.37029136],[ 5.39477171 12.86607293  3.18099424],[0.06333517 0.09317518 0.1881668 ],[0.2011051  0.31140931 0.71628929],[0.99336178 0.97524965 0.99851386],[0.99985526 0.99921702 0.99988347],[0.99999994 1.         0.99999977],[0.98159956 0.83428564 0.56805689],[0.9662383  0.61535249 0.99914938],[0.99999997 0.99999993 0.99999477],[0.99999987 0.99999966 0.99997973],[0.99975815 0.99842491 0.99865484],[0.99999997 0.99999993 0.99999477],[0.99999966 0.99999918 0.99992417],[18.7511318  13.01395824 24.80985704],[35.18361352 27.21001034 36.32537564],[69.13865436 80.16614532 63.30426646],[13.58424183  3.89394882 -2.16479813],[11.69159644 -1.2213715  27.67790948],[71.60652169 67.66346073 49.80213647],[65.67467011 60.94907051 43.92212512],[32.99995955 24.86054532 25.24173893],[71.60652169 67.66346073 49.80213647],[61.57095918 57.18283353 38.19122739]
20,530,[27.82644128 50.3245814   3.34245062],[4.19593782 9.8159065  0.88176575],[0.08664813 0.02317096 0.04150723],[ 49.70732103 141.47736092  74.46308552],[ 62.10121391 259.28306059   2.47705697],[0.06589313 0.09669487 0.19571256],[0.12935802 0.20795149 0.23755025],[ 5.39280258 12.86179858  3.1898791 ],[0.06589313 0.09669487 0.19571256],[0.20736682 0.32014452 0.73847872],[0.99336041 0.9752493  0.99851458],[0.99985522 0.99921728 0.99988508],[0.99999994 0.99999999 0.99999975],[0.98211259 0.83848545 0.5702602 ],[0.96689746 0.6150825  0.99909631],[0.99999996 0.99999992 0.99999434],[0.99999986 0.99999963 0.99999167],[0.99975832 0.99842606 0.99864766],[0.99999996 0.99999992 0.99999434],[0.99999964 0.99999914 0.9999194 ],[18.75026761 13.01386208 24.81169659],[35.1828401  27.21085724 36.38593208],[68.88423749 79.75058395 62.93052118],[13.71101382  4.0357265  -2.14582398],[11.77741918 -1.22601739 27.41427667],[71.26261812 67.34139645 49.46062284],[65.40355356 60.69022481 47.7778866 ],[33.00313053 24.86343142 25.21751212],[71.26261812 67.34139645 49.46062284],[61.30463565 56.94254395 37.92623689]
20,520,[27.82924387 50.32516682  3.34175847],[4.1963318  9.81491075 0.88193515],[0.08928537 0.02432081 0.04335138],[ 48.96392357 139.10176422  74.29109187],[ 61.46079598 259.41820371   2.55245303],[0.06859189 0.10039365 0.20366618],[0.13350959 0.21430989 0.37973971],[ 5.39070999 12.85738006  3.19875762],[0.06859189 0.10039365 0.20366618],[0.21390605 0.32920923 0.76159123],[0.99335901 0.97524893 0.99851529],[0.99985518 0.99921754 0.99988504],[0.99999993 0.99999999 0.99999973],[0.98262751 0.84276042 0.57252356],[0.96757513 0.61481816 0.99904066],[0.99999996 0.99999991 0.99999387],[0.99999985 0.99999961 0.99997869],[0.9997585  0.99842726 0.99864049],[0.99999996 0.99999991 0.99999387],[0.99999962 0.99999909 0.99991428],[18.74939284 13.01376104 24.81349542],[35.18202457 27.2117384  36.38426354],[68.62381477 79.32990598 62.55293805],[13.84189675  4.18281274 -2.12573824],[11.86745736 -1.23054346 27.1538414 ],[70.91396602 67.01534055 49.11461832],[65.12917146 60.42862133 43.70327629],[33.0065016  24.86641586 25.19336992],[70.91396602 67.01534055 49.11461832],[61.03495955 56.70002544 37.65855785]
20,510,[27.83208543 50.32578212  3.34108227],[1.99562875 9.81387443 0.86891763],[0.0920678  0.02554317 0.04529784],[ 48.20812917 136.67895969  74.10979009],[ 60.79578941 259.5494038    2.62923027],[0.07144132 0.10428301 0.21205556],[0.13784764 0.22093521 0.26981733],[ 5.38848364 12.85281029  3.20762283],[0.07144132 0.10428301 0.21205556],[0.2207392  0.33861906 0.78567531],[0.9933576  0.97524853 0.99851598],[0.99996571 0.99921783 0.99988841],[0.99999993 0.99999999 0.9999997 ],[0.9831438  0.84710785 0.57484735],[0.96827139 0.6145602  0.99898229],[0.99999996 0.99999991 0.99999336],[0.99999984 0.99999959 0.99998928],[0.99975869 0.99842849 0.99863332],[0.99999996 0.99999991 0.99999336],[0.99999959 0.99999903 0.99990877],[18.748506   13.01365484 24.81525319],[41.63782594 27.21265556 36.51342437],[68.35726555 78.90397006 62.17144612],[13.97701541  4.33543221 -2.10451508],[11.96195093 -1.23493521 26.89642411],[70.56043148 66.68519457 48.76400327],[64.8514345  60.16416674 46.67159993],[33.01008959 24.86950356 25.16933067],[70.56043148 66.68519457 48.76400327],[60.76183152 56.45523748 37.38813452]
20,500,[27.83496943 50.32642923  3.34042258],[1.99626644 9.81279548 0.88241443],[0.09500531 0.02684367 0.04735341],[ 47.44015941 134.20914091  73.91903107],[ 60.1053679  259.67618227   2.70742919],[0.07445216 0.10837533 0.22091092],[0.14238315 0.22784154 0.12987542],[ 5.38611222 12.84808168  3.21646757],[0.07445216 0.10837533 0.22091092],[0.22788391 0.34839053 0.8107825 ],[0.99335616 0.97524812 0.99851667],[0.99996569 0.99921812 0.99988491],[0.99999992 0.99999999 0.99999968],[0.9836609  0.85152466 0.5772319 ],[0.96898625 0.61430945 0.99892109],[0.99999995 0.9999999  0.99999279],[0.99999983 0.99999956 0.99999752],[0.9997589  0.99842977 0.99862617],[0.99999995 0.9999999  0.99999279],[0.99999956 0.99999898 0.99990285],[18.747606   13.01354315 24.81696837],[41.63505087 27.21361056 36.37954454],[68.08446317 78.47262763 61.78597224],[14.11649818  4.49382357 -2.08212873],[12.06115578 -1.23917685 26.64185443],[70.20187495 66.3508565  48.40865308],[64.57024909 59.89680747 53.02245752],[33.01391302 24.87269972 25.14541305],[70.20187495 66.3508565  48.40865308],[60.48514763 56.20813861 37.11490928]
20,490,[27.83789807 50.32711035  3.33978041],[1.99694355 9.81167171 0.8833758 ],[0.09810865 0.02822846 0.04952538],[ 46.66026441 131.6925566   73.71867218],[ 59.38869743 259.79801635   2.78709207],[0.07763606 0.112684   0.230265  ],[0.14712784 0.23504402 0.13056884],[ 5.38358323 12.84318616  3.22528444],[0.07763606 0.112684   0.230265  ],[0.23535915 0.3585411  0.8369677 ],[0.9933547  0.97524768 0.99851734],[0.99996567 0.99921842 0.99988467],[0.99999992 0.99999999 0.99999965],[0.98417827 0.85600739 0.57967747],[0.96971968 0.61406679 0.99885692],[0.99999995 0.99999989 0.99999217],[0.99999982 0.99999953 0.9999975 ],[0.99975911 0.9984311  0.99861903],[0.99999995 0.99999989 0.99999217],[0.99999954 0.99999892 0.99989647],[18.74669216 13.0134256  24.81863832],[41.63210521 27.21460533 36.37008664],[67.80527484 78.03572235 61.39644075],[14.26047706  4.65824092 -2.0585535 ],[12.16534497 -1.24325111 26.38997029],[69.838151   66.01222066 48.04843796],[64.28552406 59.62648146 52.97620568],[33.01799234 24.87600995 25.12163617],[69.838151   66.01222066 48.04843796],[60.20479913 55.95868647 36.83882261]
